CommitID,Commit Message
0089825463bb6159e36ea29d241a9250a246f01a,Started cleaning up modules - introduced a 'lang' module for shared functionality.  This might even make its way back into core - just flushing out things at the moment.
008dac29456185243af46907aa073fc5e52f52bf,CLEREZZA-511: improving performance without changing the public api as the issue suggests
0094633d487095503bb8a3f520ca4da7c6e98474,Fixed a performance bottleneck in adding ids to RelIdArray
009c2b7167f527826fe192546165870097ef465a,"[CXF-3675] Add a classloader based map of DocumentBuilder instances in DOMUtils to improve performances when building documents. This also restores the former behaviour, with the DocumentBuilder being cached in DOMUtils."
00a34af50fd0da0c647cf489f66a470a4ef43689,"Refactored messy UI setup into named methods, renamed variables, general cleanup for readability."
00b3b9006e19efb3b4c666960b8ad86a21f435ab,SCHEMA-37. Adds stability annotations to all classes.
00b8b17ee19395eb048ec80064de825885bfb660,Bug 298671 Implement enough compatibility to bring up a simple view
00c06e9e52f416599bb9b906c32857848a9abd39,Performance improvements:  - Memoized MathUtil's cumulative binomial probability function.  - Reduced the default size of the read name map in reduced reads and handle its resets more efficiently.
00c3e6afe630ef531d291f7715201255da1e56ba,improved performance of builder by removing child injector
00c5964958b68206f92f1a7b21370445b67b5ece,"refactored cycle API, added RenderInfo to provide standard set of available views for plug-ins, changed the content-type definition by using a mixin interface to add extensibility to the set of standard content-types, refactored API according to these changes, adapted the UI/REST component accordingly"
00cb8a4abd7a11e94b6f6b0b9552b2001f25ecfa,"Make bitcoinSerialize() return a copy by default, provide an unsafeBitcoinSerialize() method for high performance applications that are willing to deal with the extra API complexity."
00d6ccda6a947503edd8514bdaec799e0209e206,"Fixed problem with Axis reusability and priorities, included UML diagrams."
00de89114a4892abc41cad33e02fa33f5c680aa2,"RHQ-1315 - subsystem view for alert definitions,  implemented all functionality listed in corresponding description of JIRA; "
00f37590a312858f01dd73227f2673d683c82868,Java 7 source compatibility updates
011fe4378a1700c03d146b38e7b008fc837b6506,Allow user add throughput to performance charts
0130b4eca98e83b67e32387740d6e83a0652de4f,ISIS-109: fixes for json viewer (compatibility with spec)
016a0b4cfa8039e884b9186ada73a413eef4cc57,"Get password history data gui and backend service/dao functionality added, get password access audit log gui and backend service/dao functionality added, added ability to change max history on password edit screen, password search panel grid action is double click cell again, upgraded to Ext GWT 2.1.0 (dialog box field focus now works!), tested integration, fixed bug in edit permissions access level combo box gui caused by Ext GWT upgrade."
016ce1f4c8b309c88e59edf5bf18a5bca82b3df8,Removes untyped App.get() method to avoid performance problems in large databases due to unsupported relationship indexing in Neo4j.
016fd63d4a75119519e1d2cf5e8b20ee4ce54aa6,removed ambiguous relations finder since its functionality overlaps with the SKOS S27 integrity condition already checked by SkosReferenceIntegrityChecker
0175a1afa14d52d359d26d7e062b46a4bdc83b8d,Bug 298671 Implement enough compatibility to bring up a simple view
0175b4c9baee4015e2e083952a0686437bafea49,Start with testing activiti 5 unit tests with activiti 6 engine for backwards compatibility
017fab93e1de1314201234e5ed930f7d623f3d30,ISIS-993: improving the usability of the schema; minor stuff for wicket components
0180c4f3b59c1ee3e5a662388b74622fe7e7e1d2,"Factored out ""center"" functionality from showFrameCentered functions"
0180fe6cdd83e85865f9db5fce7239db6f7aee00,Adding let inlining test cases to show difference in behavior between var and let. Part of ES6 compatibility for Inline Type Aliases (full functionality + tests not yet complete).
01b8d3ceec4e52d77a5df67663f150d3ed864a28,Minor Change: Transfer second cycle applications to other period functionality
01da35f9d9582663c786a7948f78b10eecb94146,[DS-247] [DS-243] [DSB-37] extend functionality of ContextUtil so request object can be used as parameter.
01ddf9555aa999297a82e4a93cdd8f5c839c0d68,Performance optimizations for Genotype field decoding for GT field
01e691c5c545523f1ba88cafe68b2460ad0a4ab0,"HIVE-15076: Improve scalability of LDAP authentication provider group filter (Illya Yalovyy, reviewed by Aihua Xu, Naveen Gangam)"
01ef54ddc6e30f40066f814f26e2e3001fd20f2f,Added functionality to capture execution information about the methods under test. This is useful for generating new reports.
01fb06b80913e7e2cbf11e7bcf1458f7adcbfa30,use person POJO for reflection performance showcase
020b607e9b3887723dd2f0761c03f91c86a48e6d,"[MONDRIAN-2390] - Poor performance when accessing RolapSchemaPool from many threads - replace ""synchronized"" sections with ReentrantReadWriteLock-embraced - increase the amount of cycles in the concurrency test to make it more exhaustive - add one more test case"
0215c66179ed2c04da2e53f67aefc97b6db5782a,refactoring for better readability
0218f3079788b627baa510001d3481ae6e856643,1) Added server.http.parallelthreads= entry to marybase.config to set the number of parallel http request handler threads. 2) Commented marytts.server.http.handleClientRequest code. 3) Changed random request id generation into consecutive id generation for http server. 4) Fixed beQuiet functionality in MaryHttpClient.
02228936488e613cc89e8b169edf1a7405514529,Improve JAX-RS stability and move to WildFly 9
0225a5f4b27282eb76c18a12c1b26f3345365fad,Refs #100331 Add test for ContentName print (toString) performance.  Fix name of parse performance test.  Fix parse performace so no overflow if it gets faster.
02397530f0f05e433e4897af04713c596e52653f,"Fixed missing IdManager, improved delete performance."
0239d6fe3d19194c359bb550443a6e6a8034fa12,Added logic to determine the proper twiML file for different use cases. Added abstract Request class for common Request functionality.
023bef143dc16aef113d9d659e42b4b06cd6ba60,Completed test for verifying correct functionality of distributed cache.
023fef98e4e8fd95144af043a0c93e4147a55716,Done refactorings to solve https://bugs.eclipse.org/bugs/show_bug.cgi?id=342692 (inline of MeasurementUtil functionality to MeasurementOperator)
02498643d6c895e7548b300f99aa913ba0c604b7,Restored functionality of DrugGroup. There are no related JUnit tests yet.
024bcf449eb5d2341d4432cd023f8a1809156798,- Summary: [Enhancement] problems with usability of chart designer
024dbe90b977ba1b8f1eb30599f8e4761427815f,Added a compatibility mode for the PHP framework Symfony.
024eca49581fcf338305dc1610be52c9bbb44581,#NAME?
024ee3d89126cc216c36c80a0c5c454c5250c8db,"implement the previous functionality, where a separate refreshChildren method gets called only for the browsed folder, and not for the parent nodes."
026aca05174d5350e1b118f37bfc44f15ca96944,Fully implements core ModelService functionality
028531d670cdafe108d0dc95078aac40d3016c82,DNA-178: Completed basic functionality to  retrieve nodes and properties
028729947a024435eac2f40aa81e49f760cefd4e,Performance improvement :  client rest api change
02981499befbb9538dfbc3cb82d65690eb732c24,"Revert ""Mercurial Integration is now done with java native library hg4j. Refactoring to clean up the code and to allow easy adoption of other java native libraries in the future. Some unit tests added and classes moved to dedicated packages for better maintainability"""
02ae00764976615240c5133684b8f5d44554d09b,[WFLY-8561] fixing test for @RunAs functionality which was ported from eap5 testsuite (JBPAPP-7897)
02b5168299a636f91af24e307910bfeb0ee3d5c9,"Split the loader functionality in 3 classes - now need to sort the tests out to match (not TDD, but quicker this way)"
02c65b30cae4ae39ce10f9ad17abc6232c476699,"more rep functionality, fixes for mandelbrot"
02c97ef798109c0dfaacf5b565d781d2ff0203c7,Add goog.reflect.objectProperty as a first class primitive with the same functionality as JSCompiler_renameProperty.
02d8d8ac5f055f560b80244416317e52c4c36c08,Remove write functionality from Source.
02dfe2711b6a62df6384d1bf4366517f957ca7df,Trying to fix incompatibility of handlings png on Windows and Mac (second try)
02e1d0e8d4578c3dba8162d5acbddf5e0f711328,1) Compatibility with Java 1.7_17 2) Better build.xml - now dist includes necessary resources and javadoc and CLI.
02e650248d3ebb7c779a259f5419f4ad41048f75,YARN-2980. Move health check script related functionality to hadoop-common (Varun Saxena via aw)
02ef4852d8a28167740d1d8ca8849d462e07e630,applied patch from Marc Portier to improve extensibility of DefaultApplicaitonWindow/LifecycleAdvisor
02ef62830904e8e66d7967750e7b75f9ab8470b4,FACES-1358 Develop JSF1 <-> JSF2 compatibility layer (Add support for detection of JSF 1.x request headers)
02f13fac39f4ab5bb59c55357d3a45223cc31420,The performance enhancements may conflict with some setting methods. Uses the ActivityStackListener to clear the cache flag.
02f3bb7c85f511175531fa05b9da2323bd845623,"#10, #17, #18 Improved test coverage, fixed test cases and bugs revealed by tests, increased performance and improved visitors"
030e9b599e86b38073a2cdf73f58507df876ed7b,Dramastically increase performance Maybe fix low tps :O
0316d0e8731f72201687ee4341bf11cdfa009fae,move compatibility checker exception for making it compatible with exomiser!
03197d0f2c665b7671b366332e1b4ebc2f271bd9,DRILL-4328: Fix backward compatibility regression caused by DRILL-4198
032c2979e91a37f8695fe78d8bda0b3f43544059,WICKET-4028 Improve PageInstanceMapper#getCompatibilityScore() to return higher value if the request starts with 'wicket/page'
0338e6ae929f2151b058eae50aae8b8e81be8c7f,MAHOUT-706 use reusable TokenStream in Lucene for performance
034321ce4a7720937b3c770937a7851c8228ce95,"Reassembled the ""startlistfile"" code - the pieces were in there for the most part. However, using a small startlistfile within an iterative process (other than at the very end of one) is liable to lead to inefficiency downstream with -incrementaldocvectors, as currently we depend upon there being perfect alignment between the generate docvectors.bin and the documents in the Lucene index - i.e. we will end up with many zero vectors on disk. "
03440b1874fd8e3aa7921638dc2d95645932dd49,CAMEL-4417 Move AsnycProcessorTypeConverter.convert method to processor while keeping the old one for compatibility
035b926fc368748e1d623ca9f5e935b128fb4849,refactor to prepare performance improvements
036b146bdba6817a209b40c24e22093f2128cf34,Rename directory to better reflect functionality.
0378c83502a791c5fce8b959694b4354da95dfe9,"add pojo metadata caching, optimized sql2o performance test, underscore to camel case performance tests"
038a8cd59a5f69bfde6a154a93956c34205e48f7,did not like the fact that the method was getting big; refactored my logic to a private method to increase readability
038e9f8b402b59929fb23ea4eb1b9dc78e4ac5af, Bug 233643 -  API builder performance bad for incremental build
039dde058d3132cec4585963366f047bbf444453,"Bug 353240 [Compatibility] IWorkbenchWindow's openPage(String, IAdaptable) is not implemented correctly"
03a046c6d9457185b4c1e2b3d95a503c6f82ff56,MassiveCore - Performance improvement for command argument readers.
03bafc10d07bb2ed5b192f42d2c7316e6f19faab,Added some performance testing
03c69007aca2a322126fe8e23e030dd041be34e7,"Refactoring of DSS and Definition, for performance"
03c72b17221d6f013a4c68b434cf23ceadff23a4,Minor performance improvements.
03c80da590d894750c473d02e8c598da401c9f2d,cleanup; added functionality to select on collection associated fields - rjrjr
03dccdbe435c89fde2fdd39703cbce3fca9134a1,trying to make twidere work with identi.ca #235 improved L compatibility
03de1e32fdf963c55ca2d1d7ed3c977a642855c7,Separated C++ and C Physical Implementations to provide Andrew more flexibility. Added ICPPASTTemplateId and implementation.
03f0a71a3a19605a2a151e32adbd53a71ae64072,BUg 495095 - Disable a test that tests functionality that isn't implemented yet
03f504cadc46222c242739163c5c4193dde47c60,seperated functionality to make the update procedure easier to understand
04027917b5ce97f0c7edae3a698d99d1db49a654,Improve Collect Earth performances
0405af2bb44dfa1ad1a7f6739a0803eec16a31d3,Issue #851: Initial implementation of batch-push functionality
040731653ab67891c51874b6166051343497e40a,"Add in a simple builder for SQL strings, and use it to implement some additional functionality in EntityCollectionImpl"
040bdba74360c0cb4078ed5d12f6da05246f055a,Fixes #205 Performance issue when an entity has a lot of attachments
041e93387a67a7d15330592077b08577b2961a2e,Renamed performance test. Introduced AbstractModule to support more concise configuration code.
04238d641e02aa3734ae729a4962c539a873716a,performance improved version of VirtualBandOp
04341fe42fd0f53db4162de0fc064475638bc0bd,repackaged integration tests into non-specific web package for simplicity and removed AbstractTest since it is not used
043a336aa51e38a72cf297e9359c174cab8a839c,[MRM-1283] moved browseGroup() functionality over to metadata repository
044630e4c3292f9482b9ddc244e81fa75613973d,Renamed GraphSail property default.namespace --> default-namespace for compatibility with OrientDB. OrientGraphSailTest now passes. Other lightweight changes.
0446eb7e747fd18bfed7eaf0ab0fe3a7c96aadc7,improved the performance of Bytecode and ConstPool.  Added clone() to Bytecode.
045bc4ce195669416f37e161d70de5340277fa0f,#NAME?
045beccb6884de197c873fc90dc99f3c89065da5,move directories for maven compatibility; also formatting
045daca9e2ab10a98ffac28d4f61ae8fe0cb85ec,"EST-794: removed RendererAbstract, inlining functionality to RendererForFreemarker subclass."
0465b18a358e956a9d3d9a93ac708d5c83f420e2,HADOOP-2471 Add reading/writing MapFile to PerformanceEvaluation suite
0469a81ee70f538e7b35a87441af18b499d05a36,"slight cleanup, reformatting for better readability"
0471b1c5589cf41f28cc3c80fd6b1f8cd7748b6c,Refactoring of JML test execution functionality
0476f875dd8861eafd5dded5fcf5ae9beaee6696,changes for readability
047a26d9e96fa7b6dd7813b1401b22d81896edba,Improved the performance for clearing reference attributes when the attribute they reference is deleted.
048fc0c4c0564d4cd56315349c553de2710562ff,introduced the Graph class to improve the OO-ness of the model classes. This should also improve testability a bit.
049cc9cd576e54c80e39da6247f58ea9e95bf18c,Split responsabilities between CompatibilitySuite and TestContext
04a153197456ee61f7b506098130379d0df48043,"HBASE-528 table 'does not exist' when it does -Changed HStore and Memcache methods for computing closest row at or before -Added more test cases for verifying this functionality -Simplified the getClosestRowBefore interface so that it does not take timestamps -Noted that getClosestRowBefore is assumed to work correctly ONLY on tables where updates are always with ascending timestamps (method is still not a part of HTable interface, so not available to clients)"
04a89d076050ba9b25051fa5ab69cd26893ba3cc,Removing PrimitiveValueType and merging its functionality with the ValueType. The multivalue and hierarchy flags are removed and ListValueType and PathValueType are created instead. To the ListValueType and PathValueType it is possible to give as extra 'typeParams' the ValueType that should be put in the List or Path.
04ac5314bdb80438057101104035b71741bcc9f6,HBASE-1364 [performance] Distributed splitting of regionserver commit logs
04ace3ca9e031176b64737c16880fcc24c8024cc,Improved communicate protocol performance by keeping socket and database connection alive
04b2a0ab268b828643d213fd5656a3579cec161d,"Added hook for progress reports on, and hooks for user configurability of file reading"
04b31c6c309a1eff088db2d143532eec483a4f07,Refactor event store benchmark and benchmark tracking performance as well
04beaafb1863e29d2e01145cff89ee6d08a9d396,"topic: code enhanced type: functionality module: other description: MDEditor - switched to dictionaries, updated export"
04bed18ef18707c8c3cf9adc475b06d24944b66e,Concept charts visualization 1. The box plot outliers functionality is added 2. Removing not used code 3. Adding the heat map concept code.
04bf60b593ca0d3d82c431fbb2fc65b9b004fcb1,fix typo in PerformanceNode class name
04cf7ea367ea079c84e8310eddd5db654ac29a09,Tools developed for multiresolution signal processing using the available filter classes/functions. Filter classes expanded with minor additional functionality.
04d628b01ee7d77dde89be3f7f1934283aa4454b,Performance: Claim Lookup
04dfb4d616b1e15f095eafa750b8ab102be4545e,Changes to the performance tests using JMeter. Added load test for the JPA store.
04e160e66669612e9c645907a84ee05867215175,JBIDE-9588 Poor performance of XHTML template validation
04e3c3e0a64d0ec4bd7c538755feb7b8d1df2d0f,SLE-127 Bad performance while handling Markers
04f7afb59aba6e555c01dfee1316ce47eda7e37b,Fix really a lot of bugs; rewrite for performance
04fcbeb2f833e55887de9149cbd25bfaec38d4de,Refactoring - pushed property mgmt functionality into new superclass now shared by the report renderers
0503e7e7b08012fdc94892a00acbf879ad8f01e2,separate benchmarks from correctness tests which are now part of a junit test suite integrated into the build system
0507f8aa80ea5bb903b6030604493d95017324db,[MRM-1025] remove database cleanup consumers and centralise functionality in RepositoryListener Note: this commit requires that a following work item be completed to add a service for scanning metadata and cleaning up if a file is erased. Workflow will be documented first.
050af3c3f7f25904d71c2dd83c9b8c29ecd574e8,Issue 176: size can now test compatibility with images; refactored vcloud config logic; updated to support latest bluelock
050da8d78094b27a540b206fdf2f12c7724b36be,"1.0 release * New data sources:   - Grayscale heightmaps as source for elevations   - Arbitrary images as source for ground textures   - Custom OSM XML Files as source for ground textures * Full Support for the European Cities DLC.   The building style of existing maps can be changed in the Metadata-Editor * Performance of OpenStreetMap-Downloads improved, the hard download limits   were removed * Windows-Executable (.exe-file) * Program Update Notifications * Cache Janitor: removes deprecated and broken files from the cache * Drastically improved error handling * Useful new options in the settings menu (log file, updates, cache janitor, ...) * Many small improvements and lots of bugfixes, see CHANGELOG.md"
050eebb20ef53f48beb0e5aff94ee0acff79cd01,RESOLVED - issue RF-10987: Improve GraphValidator performance  https://issues.jboss.org/browse/RF-10987
0515ca47ba1fff651d3871092688291def8a1abd,Bug 476074 - [region] performance issue with large number of service listeners and service events
0518212135b75ae648577e0c15d8459459360309,Refactoring to separate Bugzilla/Github/Jira functionality
051f299bb1d1fd529f0efe6b9420317489323a97,ACT-746: added functionality to involve people and give them custom roles
052686e5db4173d97c3e0b744cc0271f46c4a918,Fix tracker bug 94614 : BIRT: performance issue with function dataRequestSessionImpl.getColumnValueSet.
0533c5ce328ce73e7ba0dae909f29fba92aaab41,Added fetching recipient id functionality/tests based on commit author from a build for private messages.
054aab6ec3ec487ea8f35172775e8f300e361db7,moved citizens compatibility classes into QuesterNpcs
055586e964e687d64ad5b8f180bbccbc9d020703,Bug #1261: Extract method createTab with common functionality for each tab
055c0585d9ef7b5224c47c05d1d651c696b22051,topic: code enhanced type: functionality module: other description: mdEditor - ongoing: support of referenced groups
055fd305171eb0ea57ebe9a6f234a8e2b6c38ef4,BATCHADM-72: Improve chunking traceability - add sequence info to chunks - Improve logging in ChunkMessageChannelItemWriter - Add mysql/h2/derby properties to integration project - Add drop scripts necessary for persistent databases
056405d000c51b41836f392ae82bade6c8a63404,added EntityManagerImpl.persist(Collection<Object> objColl) - the main advantage over persist(Object obj) is that   a single batch mutation will be used for performance
056aa6730c4dd77afaceecaaa07562f55254ff54,"CSPACE-3175 Refactored *Resource classes to use functionality in two main base classes: ResourceBase, and SecurityResourceBase. Also, changed how some responses are now response code 400, BAD_REQUEST, where previously they were incorrectly sent as server error, 500.  See extensive notes here: http://issues.collectionspace.org/browse/CSPACE-3175 "
0570a6ca30fa3bf20a3606d91b4e021ecc9c6aa6,Refactor to improve readability of comparisons
0572f2930fa1fa46872e623b1a434dc085041c61,Included 0.7 API. Note that there is a lot to implement. This just includes the API and changes for non-code-breaking functionality for the impl/unit tests/examples.
05826bcc620c83a88666597c301e9175fb113bb9,added new performance data
058997ef01e157bf4b517fff744aecf0dd203bce,Account status functionality implemented in M2 style. TestEditStatusAction is added.
0592fa20243fea1ab60290085cde33c64537a741,SAK-1756 -- Merged sections-dev-branch into trunk.  Section Info and SectionAwareness now rely on (and decorate) the framework's generic grouping functionality.
05a9475e0b64d3d7e1cb24cf10a837d0ef5cb8d4,"fixes, refactor parser - TODO performance check"
05ac59de2766bb44477f7226576b487dae3464e9,[MOD] ArrayList replaced with ObjList [FIX] GUI: drag'n'drop functionality fixed [MOD] local session support for JAX-RX added
05aced448b850f54bc727790397d33a194273083,"Added some JCR-related functionality, including a code that monitors the rule sets in a repository and keeps them in sync with the RuleSet instances in a RuleService.  Also created the concept of an ExecutionContext to encapsulate some commonly-needed functionality (including tools and the session factory)."
05c75f8301b59dce1f6ea2a639d89ab68736f854,"Refactor demos for readability, better comments and configuration"
05d60da8a46ff2e5bf01542944884ecb2284d989,HBASE-694 HStore.rowAtOrBeforeFromMapFile() fails to locate the row if # of mapfiles >= 2 -Added new test to TestGet2 to highlight multi-storefile getClosestBefore issue -Removed erroneous return that caused 2nd and subsequent mapfiles to be skipped -Split HStore#rowKeyAtOrBeforeFromMapfile into two sub-methods for readability
05d76a7372590efcc1f6f1b53d7d6a72d422f637,Added the functionality required for BZ#1011904 - Support multiple config files.
05db52b34aefca58dc6240183c4d8af0b30223a6,moves default response functionality to AbstractMockOperation - removes listener call no one listens to
05e3fa8d9048b46395bb5034f46b76c490029289,Functionality extended to include HUSACCT in build process. Furthermore refactoring improvement of the batch process + removal of password protection (since it did not work).
05efe432130bc598645c93c6d730996deb1ddbda,Fixed Term delete api incompatibility with runway gis universal requirements.
05f25099d238533bac2caf517991ac7e5004f73f,improve performance of type qualifier analysis shrink debugging output for type qualifier analysis
05f977a1f83c64ec1645fa9bdeb21bdb5e6d269a,"Removed destructive ""all"" view from all ResourceProviders, added ""doNotSort"" flag when only UUID query is executed in SearchCommand, added session timeout to Jetty configuration, some other performance optimizations and code cleanup."
05fa4643b8a948c3f797bd92299392b7f09f7128,"Foundation + Further work on parsing action-based extension points. + Introduction of CommandAction, which emulates the IAction interface using command-based managers + Moved the uncategorized category down to CommandManager from CommandService + Renamed all the IHandlerState related objects to be IState.  The ""handler"" qualifier, while indicating the primary use case, is an unnecessary qualification. + Made the state identifier a more integral part of how state works.  The id is used to identify which piece of state applies in a particular scenario.  This is used to distinguish ""name"" and ""description"" label state. + Refactored some common functionality related to property change listeners from Action to a new class AbstractAction. + Extracted some label parsing utilities (related to mnemonics and accelerators) from Action to LegacyActionTools. + Extracted some common constants into CommonCommandPersistence. + Created SelectionEnablerExpression to wrap the legacy SelectionEnabler framework. + Started work on a proxy for pulldown delegates."
05ffeb8e7f50c7c1f8ff81abe80ac26e0e6f8dc3,Restore compatibility with 1.8
0626465ee7861d8e58520b3a1e57d61ed16c6a9f,<STORY 248-SOLR plugin> Update and delete functionality for Mongo and SOLR Entities
0629737d858db75df854e49d94a75d8bf5f3c327,Added additional flexibility to fetching SCOP domains from an AtomCache.
0634ec32d01ec0eaaeaca34d57b3a993005791a1,BZ-1060747 - IBM WAS 8.5 compatibility: splitting kie-services-client into kie-services-client and kie-services-jaxb (cherry picked from commit ba362d120c000ce13aadbb9e632359f3db48c753)
0638492eb01da20ca57e6b69d8e3a049dc3b78c4,Added statistics endpoint. Refactoring of functionality into own packages
064f01181caf38daf81c0c27e6336b858af186ad,Bug 233643 API builder performance bad for incremental build
0654744c21c09523e535c0fe2cd68380b639b5a6,AbstractBlobTransformer uses template pattern to encapsulate from implementations blob 'delete' functionality.
066a2fb10d7d3a5e8de36fe75b3cb89fca02f213,"WICKET-3730 extremely slow performance in development mode WICKET-3731 PackageResourceReference.lookupStream(IResourceStreamLocator, Locale, String, String) creates wrong PackageResourceReference.StreamInfo"
066ae79fb7ca1f18f127976f3c55fe8ca17481ae,"Fix performance regresssion introduced by using InetSocketAddress getHostName() Patch provided by Scott Harrington, improved upon by Kris Jurka"
066bd42e19b57ed6b062dda96b930bacc22e8b34,"o Refactored API to move from tree to graph, thereby allowing to fix CPU/memory performance"
0679a1402eca84eb9e5ef7b8b681fe2857e3af30,Compatibility with SQ 6.1
068764ce7aa46f6caa65144d13f18638b16c8c9e,"implemented registry and unregistry of apns api, also started implementing the send to device functionality (#14)"
068f2847223bb7dd6441777c4fe9594acc382573,Traceability has no API
0691bac20b6e9de76f9793d67c6df5f20f6475c0,"Much less mockup in the updatetracker, and better performance for the summa integration"
069d0e7b3a96289b7c94aecc6c8a14fee3498895,Added new map functionality. Performed deep tests and fixes
06bad699a5160686cb86c36c1cda648faf22cc39,"SONARPLUGINS-3168, SONARPLUGINS-3423 Compatibility with multi-language plugins and no more compute file hashes as it is already done by the core."
06be11c43043c0804cae7af10c0b6bb07ab606e0,created new functionality to phd candidacy process to allow associate any active candidacy from student 
06c15be018c5a53f12f474a258091848931e4076,Bug 86013 Performance failures should be written to separate log
06d4128048ab76d0d5daa13702177761ec167551,further refactorings to performance test components
06d5c96eaf578e98ef26f9c527a675c0aefb0cc5,Lucene Directory performance regression test (trunk)
06e76c06ea93a4c39f4e823a6ba8e0c4b3f67c97,Rewrite the ImmutableSortedMultiset implementation for improved efficiency and reduced memory consumption. From Louis: http://codereview.appspot.com/6203097/ ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=30340746
06f1f524c11fa4aa4768498344c470c96bb10cf0,Add SessionComponent for better compatibility with old releases. XmppConnection has better documentetation. Better release name: 0.6.0 Release Candidate 1
06f5cbb3401f6ae9ed21131bad0870d49a09a041,"v0.87 fixed bugs, added compatibility with Mean Admins, added command alias /mobarena, bigger auto-generated arena"
06fdc1ead3018287d2c5872d620d246d9eae5e4c,ACT-628 fixing backwards compatibility of deprecated expressions type
06ffd8b28111f0a0565dbeeee7d59b10a3681ed3,use AWT toolkit to read images instead of ImageIO for better performance
0714aff27875331cd1052df322865a4b6bd3609d,Some new tests added and functionality for detection of errors related to events and observers.
071aea397bb11de99e6a9216a1e9067f7ad71de0,Keep the original signature intact for backward compatibility
07297d5b63ac6bc82ba3303ed91aa3ed30c5ecd8,https://jira.jboss.org/jira/browse/JBIDE-3628 - Plugins should be .jar's not directories for efficiency sake to make Plug-ins were converted to jars: jsf jsf.ui jst.web jst.web.ui jst.web.tiles jst.web.tiles.ui jst.jsp common.projecttemplates
072b3c09a46bda07fe9804194b9af41afe5192c6,Refactored and improved performance of validator generator
073b938a57ac77a40692affd90c101ee78863840,use File creation date for better accuracy
0742a10ee320e480ef756f30bb97c5be494ca8fd,Added @ContextParameterObserver event functionality with examples
0744c59ecef1d104a7eec7c1c70b29c691dabf48,Refactor of XMPPChatClient for generality and simplicity
074915d853ebb24e71ac46d96c2a51174c7166a8,CARE #85: Performance test engine
0752517e108eb2ee2bf2f7dbf116d3e2da78e774,"* code cleanups + Tcl keyword, parser extensibility"
